539,1808539,AREA SUMATERA, SECURITY KANTOR BSP AREA ,,,,PERMANENT,1
540,1808540,AREA JAWA I,"PT ASTRA INTERNATIONAL, TBK",,1-Jan-20,31-Dec-20,AKTIF,1
541,1808541,AREA JAWA II,PT. AUDIO SUMITOMO TEKNO,,1-Jan-19,31-Dec-19,AKTIF,1
542,1808542,AREA JAWA III,SWAKARYA INSAN MANDIRI,,1-Feb-20,31-Dec-20,AKTIF,1
543,1808543,AREA KALIMANTAN,ASTRA CREDIT COMPANIES,,1-Jan-20,31-Dec-20,AKTIF,1
544,1808544,AREA INDONESIA TIMUR,ASTRA CREDIT COMPANIES,,1-Jan-20,31-Dec-20,AKTIF,1
545,1808545,AREA INDONESIA TIMUR,"BANK MAYBANK INDONESIA, Tbk, PT",,1-Apr-20,31-Mar-23,AKTIF,1
546,1808546,AREA JAWA III,"BANK MAYBANK INDONESIA, Tbk, PT",,1-Apr-20,31-Mar-23,AKTIF,1
547,1808547,AREA JAWA II,"BANK MAYBANK INDONESIA, Tbk, PT",,1-Apr-20,31-Mar-23,AKTIF,1
548,1808548,AREA JAWA I,MITRA PINASTHIKA MULIA,,1-Feb-20,31-Jan-21,AKTIF,1
549,1808549,AREA SUMATERA,MITRA PINASTHIKA MULIA,,1-Feb-20,31-Jan-21,AKTIF,1
550,1808550,AREA INDONESIA TIMUR,SUMBERDAYA SEWATAMA,,1-Jan-20,31-Dec-20,AKTIF,1
551,1808551,AREA JAWA III,BANK PEMBANGUNAN DAERAH PAPUA,,7-Apr-18,31-Dec-19,AKTIF,1
552,1808552,AREA JAWA I,PT. JAKARTA PROPERTINDO (JAKARTA INTERNATIONAL VELODROME),,1-Jan-19,31-Dec-19,BERAKHIR,1
553,1808553,AREA JAWA II,BANK DANAMON JAWA II,,1-Jan-19,31-Dec-19,BERAKHIR,1
554,1808554,AREA JAWA III,"BANK RAKYAT INDONESIA, TBK",,19-Nov-19,18-Nov-20,AKTIF,1
555,1808555,AREA JAWA I,KOPERASI TELEKOMUNIKASI SELULAR (KISEL),,1-Jan-19,31-Dec-19,BERAKHIR,1
556,1808556,AREA JAWA III,RADANA BHASKARA FINANCE Tbk,,1-Jan-19,31-Dec-19,BERAKHIR,1
557,1808557,AREA JAWA I,ADIRA QUANTUM,,1-Jan-19,31-Dec-19,BERAKHIR,1
558,1808558,AREA JAWA I,A C E  LIFE,,1-Jan-19,31-Dec-19,BERAKHIR,1
559,1808559,AREA JAWA I,BANK CIMB NIAGA,,1-Jan-19,31-Dec-19,BERAKHIR,1
560,1808560,AREA JAWA I,BANK MANDIRI,,1-Jan-19,31-Dec-19,BERAKHIR,1
561,1808561,AREA JAWA I,INTERCELL,,1-Jan-19,31-Dec-19,BERAKHIR,1
562,1808562,AREA SUMATERA,BANK SYARIAH MANDIRI ACEH,,1-Jan-19,31-Dec-19,BERAKHIR,1
563,1808563,AREA JAWA I,DUNKIN DONUTS,,1-Jan-19,31-Dec-19,BERAKHIR,1
564,1808564,AREA JAWA I,PGN DISTRIK,,1-Jan-19,31-Dec-19,BERAKHIR,1
565,1808565,AREA JAWA I,PT. INDO JAKARTA MOTOR GEMILANG,,1-Jan-19,31-Dec-19,BERAKHIR,1
566,1808566,AREA SUMATERA,PT. DOS NI ROHA ACEH,,1-Jan-19,31-Dec-19,BERAKHIR,1
567,1808567,AREA JAWA I,PT.DWI SAMA PERSADA,,1-Jan-19,31-Dec-19,BERAKHIR,1
568,1808568,AREA JAWA I,PT. SIERAD,,1-Jan-19,31-Dec-19,BERAKHIR,1
569,1808569,AREA JAWA I,PT. PERSAELS,,1-Jan-19,31-Dec-19,BERAKHIR,1
570,1808570,AREA JAWA I,KITA FINANCE,,1-Jan-19,31-Dec-19,BERAKHIR,1
571,1808571,AREA JAWA I,INTERNUSA TRI BUANA CITRA,,1-Jan-19,31-Dec-19,BERAKHIR,1
572,1808572,AREA JAWA I,SUMITMAS ( TNT ),,1-Jan-19,31-Dec-19,BERAKHIR,1
573,1808573,AREA JAWA I,PT. JEFRINDO EKA PUTRA,,1-Jan-19,31-Dec-19,BERAKHIR,1
574,1808574,AREA JAWA I,PT. FORTUNA INFORMATIKA NUSANTARA,,1-Jan-19,31-Dec-19,BERAKHIR,1
575,1808575,AREA JAWA I,LA GRANDEUR,,1-Jan-19,31-Dec-19,BERAKHIR,1
576,1808576,AREA JAWA I,CELEBRITY FITNES ,,1-Jan-19,31-Dec-19,BERAKHIR,1
577,1808577,AREA JAWA I,BMSI ( BANK SYARIAH MEGA INDONESIA ),,1-Jan-19,31-Dec-19,BERAKHIR,1
578,1808578,AREA JAWA I,PT. SEMEN ANDALAS,,1-Jan-19,31-Dec-19,BERAKHIR,1
579,1808579,AREA SUMATERA,RADANA BHASKARA FINANCE Tbk,,1-Jan-19,31-Dec-19,BERAKHIR,1
580,1808580,AREA JAWA I,RADANA BHASKARA FINANCE Tbk,,1-Jan-19,31-Dec-19,BERAKHIR,1
581,1808581,AREA KALIMANTAN,ADI SARANA LELANG,,1-Jan-19,31-Dec-19,BERAKHIR,1
582,1808582,AREA SUMATERA,YAYASAN FALL GOSPEL FELLOWSHIP,,1-Jan-19,31-Dec-19,BERAKHIR,1
583,1808583,AREA JAWA II,PT. ASAPUTEX,,1-Jan-19,31-Dec-19,BERAKHIR,1
584,1808584,AREA JAWA I,PT FLOW FORCE INDONESIA,,1-Jan-19,31-Dec-19,BERAKHIR,1
585,1808585,AREA JAWA I,CIMB FINANCE (ex Kita Finance),,1-Jan-19,31-Dec-19,BERAKHIR,1
586,1808586,AREA SUMATERA,"PT ADIRA DINAMIKA MULTI FINANCE, Tbk",,1-Jan-19,31-Dec-19,BERAKHIR,1
587,1808587,AREA JAWA I,PT TACHI-S INDONESIA,,1-Jan-19,31-Dec-19,BERAKHIR,1
588,1808588,AREA INDONESIA TIMUR,BANK BUKOPIN,,1-Jan-19,31-Dec-19,BERAKHIR,1
589,1808589,AREA JAWA I,PT.BENTOEL INTERNATIONAL,,1-Jan-19,31-Dec-19,BERAKHIR,1
590,1808590,AREA JAWA II,PT.BENTOEL INTERNATIONAL,,1-Jan-19,31-Dec-19,BERAKHIR,1
591,1808591,AREA SUMATERA,PT.BENTOEL INTERNATIONAL,,1-Jan-19,31-Dec-19,BERAKHIR,1
592,1808592,AREA JAWA II,DAFAM PROPERTY INDONESIA,,1-Jan-19,31-Dec-19,BERAKHIR,1
593,1808593,AREA JAWA II,PT. URIP SUGIHARTO,,1-Jan-19,31-Dec-19,BERAKHIR,1
594,1808594,AREA JAWA I,PEGASOL,,1-Jan-19,31-Dec-19,BERAKHIR,1
595,1808595,AREA JAWA II,BERRY BENKA,,1-Jan-19,31-Dec-19,BERAKHIR,1
596,1808596,AREA SUMATERA,BANK SYARIAH MANDIRI ACEH,,1-Jan-19,31-Dec-19,BERAKHIR,1
597,1808597,AREA INDONESIA TIMUR,CHAROEN POKHAND,,1-Jan-19,31-Dec-19,BERAKHIR,1
598,1808598,AREA JAWA I,JIDECO INDONESIA,,1-Jan-19,31-Dec-19,BERAKHIR,1
599,1808599,AREA JAWA I,SINAR BENTALA ABADI,,1-Jan-19,31-Dec-19,BERAKHIR,1
600,1808600,AREA INDONESIA TIMUR,PT.BENTOEL INTERNATIONAL,,1-Jan-19,31-Dec-19,BERAKHIR,1
601,1808601,AREA JAWA I,SEKOLAH TIARA BANGSA,,1-Jan-19,31-Dec-19,BERAKHIR,1
602,1808602,AREA JAWA I,INFOMEDIA,,1-Jan-19,31-Dec-19,BERAKHIR,1
603,1808603,AREA INDONESIA TIMUR,PALANG MERAH INDONESIA,,1-Jan-19,31-Dec-19,BERAKHIR,1
604,1808604,AREA JAWA I,PT VANTEC,,1-Jan-19,31-Dec-19,BERAKHIR,1
605,1808605,AREA JAWA I,SAMSUNG,,1-Jan-19,31-Dec-19,BERAKHIR,1
606,1808606,AREA JAWA I,DHL,,1-Jan-19,31-Dec-19,BERAKHIR,1
607,1808607,AREA SUMATERA,PT. DOS NI ROHA ACEH,,1-Jan-19,31-Dec-19,BERAKHIR,1
608,1808608,AREA JAWA I,"BANK OCBC NISP, TBK",,1-Jan-19,31-Dec-19,BERAKHIR,1
609,1808609,AREA JAWA I,PT.MITSUBISHI,,1-Jan-19,31-Dec-19,BERAKHIR,1
610,1808610,AREA JAWA I,PT. MULTIYASA SWADAYA,,1-Jan-19,31-Dec-19,BERAKHIR,1
611,1808611,AREA JAWA I,AMANAH SURGA PRODUKSI,,1-Jan-19,31-Dec-19,BERAKHIR,1
612,1808612,AREA JAWA I,THAI SUMMIT AUTO,,1-Jan-19,31-Dec-19,BERAKHIR,1
613,1808613,AREA JAWA I,PT. OLIMPINDO SUNTER,,1-Jan-19,31-Dec-19,BERAKHIR,1
614,1808614,AREA JAWA I,BANK KESEJAHTERAAN EKONOMI,,1-Jan-19,31-Dec-19,BERAKHIR,1
615,1808615,AREA JAWA I,KOMPAS GRAMEDIA,,1-Jan-19,31-Dec-19,BERAKHIR,1
616,1808616,AREA JAWA I,VICO,,1-Jan-19,31-Dec-19,BERAKHIR,1
617,1808617,AREA SUMATERA,TIRTA SAB-SAS ACEH,,1-Jan-19,31-Dec-19,BERAKHIR,1
618,1808618,AREA JAWA I,SCTV,,1-Jan-19,31-Dec-19,BERAKHIR,1
619,1808619,AREA JAWA I,PT. BAT,,1-Jan-19,31-Dec-19,BERAKHIR,1
620,1808620,AREA JAWA I,WORLD VISION INDONESIA,,1-Jan-19,31-Dec-19,BERAKHIR,1
621,1808621,AREA JAWA I,ICBC,,1-Jan-19,31-Dec-19,BERAKHIR,1
622,1808622,AREA JAWA I,PEGADAIAN,,1-Jan-19,31-Dec-19,BERAKHIR,1
623,1808623,AREA JAWA I,PENITY SGI PURUN,,1-Jan-19,31-Dec-19,BERAKHIR,1
624,1808624,AREA JAWA I,PT. UNITED EQUIPMENT,,1-Jan-19,31-Dec-19,BERAKHIR,1
625,1808625,AREA JAWA II,KOSPIN JASA,,1-Jan-19,31-Dec-19,BERAKHIR,1
626,1808626,AREA SUMATERA,BALAI KONSTRUKSI ACEH,,1-Jan-19,31-Dec-19,BERAKHIR,1
627,1808627,AREA JAWA II,HOTEL QUELS,,1-Jan-19,31-Dec-19,BERAKHIR,1
628,1808628,AREA JAWA I,RS ASRI,,1-Jan-19,31-Dec-19,BERAKHIR,1
